,year featured,track_name,track_popularity,release_date,playlist_id,playlist_name,lead_artist,supporting_artists
77vv9vprh6SazfOXIJgYpx,2018,Naked - Acoustic Version,63,2017-12-15,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,James Arthur,
5T6bJp3XgwT0IaCfKMxmAu,2018,Perfect - Acoustic,64,2017-11-10,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Ed Sheeran,
618v3huzqDQQBfMogznSb3,2018,Fast Car - Acoustic,62,2016-02-01,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Jonas Blue,"Dakota, "
7faQiBLuTTOUUs8rNoA5ml,2018,Night Changes - Live Acoustic Session,0,2014-12-14,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,One Direction,
6Pce5yn5oOSDB6hZm8Ou2U,2018,In My Blood - Acoustic,62,2018-05-11,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Shawn Mendes,
55KKAV2VnlggBrVS0J666s,2018,Use Somebody - Acoustic Version,58,2017-05-05,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Isabella Celander,
1JhuXhMiTBavuRXQTsGOdV,2018,Too Good At Goodbyes - Acoustic,66,2017-09-29,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Sam Smith,
7bMkcxifc4EjIQKw49EC7h,2018,September Song - Guitar Acoustic,71,2017-10-06,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,JP Cooper,
1nnEOnBgHPVpAAZIkFknzv,2018,Kiss Me,53,2019-09-09,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Zak Manley,
7e4Pftu2tzDeY0W0690OKQ,2018,What About Us - Acoustic,61,2017-09-01,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Thomas Daniel,
2f2gz6LZSz67HWq84Hqn2j,2018,Polaroid - Acoustic,54,2018-11-23,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Jonas Blue,"Liam Payne, Lennon Stella, "
0iVAPfPW2NkfxCqu0a1UBl,2018,Can I Be Him - Acoustic Live Version,60,2017-05-26,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,James Arthur,
7bu8i7HwACY0m1H5lXFSpw,2018,Meant to Be - Acoustic,58,2018-04-06,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Bebe Rexha,
2JrSlOdxkzlJEAOPgIUhAj,2018,Wherever You Will Go,57,2019-06-21,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Le Vitates,"Natalie Major, "
68ngc4vLwImhAeWHmXKcEI,2018,Teenage Dream,51,2018-02-09,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Sara Farell,
5jx8tCxiO0uIbo2uNia23K,2018,The One That Got Away - Acoustic,69,2012-03-12,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Katy Perry,
08peGCGwTVXc1WT2UNdVs5,2018,Your Song - Acoustic,56,2017-06-16,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Rita Ora,
2sLS4tVaEoMYrNS67PVz0V,2018,She Will Be Loved - Acoustic,69,2004,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Maroon 5,
2NemVm8OFPcHdm4JhTTFTD,2018,Think Twice,51,2019-05-30,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Nick Wilson,"Mahogany, "
2nYRexPm8vndayCOHgbovU,2018,We Can't Stop - Acoustic,57,2017-12-04,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Halloran & Kate,
6HTDbFiF3c6QFRKkB6DcR4,2018,Too Much To Ask - Acoustic,58,2017-11-03,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Niall Horan,
5X6TnKT37TaSDkFm0598Uo,2018,Castle on the Hill - Acoustic,60,2017-02-10,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Ed Sheeran,
6PtE41BwaPBOjjMc8mKcG4,2018,YOUTH - Acoustic,54,2016-11-18,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Troye Sivan,
5OWrEfTdsOsTxMbznYDVL0,2018,Perfect To Me - Acoustic,53,2018-11-30,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Anne-Marie,
5KTs9czAIYinQrBuLRKYj9,2018,All I Am - Acoustic,53,2018-09-21,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Jess Glynne,
6OtBIOTGkUT3ok8YXxs0Wl,2018,Human Nature,54,2019-06-21,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Justin Morgan,
7vO3KTA1YPgw6eb3NITrO3,2018,Rhythm Inside - Acoustic,56,2017-01-13,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Calum Scott,
3wm0791j8FPkG7RUYljgr8,2018,When You Love Someone - Acoustic,0,2016-08-19,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,James TW,
2EKVsbv9yGs7i3EXc4qOlh,2018,Candle In the Wind - Acoustic,2,2019-10-14,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Amber Leigh Irish,
3VeCrupHghYMiLQNhsIeCn,2018,Always On My Mind,51,2019-06-28,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Taylor Manns,
6tmwEEqi4o7wpys88d0sqg,2018,Something Just Like This - Acoustic,64,2017-03-17,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Missy & Blonde,"Julia Ross, "
4r4aTOJc7K3iUIU3MEPw6I,2018,Be Alright,58,2018-09-28,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Lola Rhodes,
18PrtmAcNMgZNy1edWuXGb,2018,A Sky Full of Stars,56,2017-12-06,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Mother's Daughter,"Beck Pete, "
4PGdU6yyUM4GSdLe6tUiNT,2018,Starships - Acoustic Version,55,2017-12-22,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Amanda Yang,
1cZyjXi4MvSVlm0DRevIhc,2018,For You - Acoustic,47,2018-01-26,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Roses & Frey,
30kLC24uAzd0WJCyutcV0t,2018,Angel,51,2019-06-28,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Justin Morgan,
1hrDzrt4YgZdD67MOu5U0Q,2018,Umbrella - Acoustic Version,57,2017-11-10,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,The Mayries,
4f5LDR4RWrboZT1YoSUfcy,2018,Lullaby - Acoustic,57,2018-04-06,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Sigala,"Paloma Faith, "
6t9smWoGTgUF2LVSQuJK5P,2018,A Thousand Miles (Live Acoustic),0,2011-11-21,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Vanessa Carlton,
4zDQS1OCghoOKkjw6hf2qT,2018,Wild Love - Acoustic,66,2018-02-23,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,James Bay,
5MZYOtR8fcaZoWzweBNdMm,2018,Dilemma,57,2018-12-07,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Brandon Chase,"Taylor Manns, "
1iQ1BpOGF1Umd3lpTV4OPO,2018,With or Without You,53,2018-02-16,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Roses & Frey,
7tAPTpA6VmKAeu3S5w9RVW,2018,Slow Hands - Acoustic,0,2017-06-30,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Niall Horan,
6vb9xhajbv5dpzCaGUne5u,2018,Love Me Like You Do - Acoustic,35,2016-02-12,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Ellie Goulding,
4fHJwyR7JILiSAbLyXcrKx,2018,Don't Wanna Know - Acoustic Version,54,2018-03-30,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,The Mayries,
3P5YMCerK9PIDR8qHdQmdH,2018,Say You Won't Let Go,49,2017-03-14,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Sonya,
7ggLvZ7Ot5bfayAva458kA,2018,We Found Love,60,2017-12-15,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Michael Shynes,"Maygen Lacey, "
5EqlEvrylr3DNy3R11Kmrz,2018,Youngblood - Acoustic,57,2018-06-01,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,5 Seconds of Summer,
6lay0FicAbIevv4Oxfv4Bz,2018,Please Keep Loving Me - Acoustic,51,2017-08-18,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,James TW,
0e3ujCTfBtvX8HdQrEUBd9,2018,Big Yellow Taxi - Live from Spotify Studios NYC,53,2019-04-03,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Rita Ora,
1GR048FTHqQeSuiP1qszT3,2018,If You're Not the One,54,2018-09-21,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Kyle Juliano,
6myZDVrjLSbcezdqD0lbFr,2018,Mercy - Acoustic Guitar,0,2017-01-27,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Shawn Mendes,
4oElMo1UEpdwVqtGFJBh8F,2018,No Air (feat. Chris Brown) - Acoustic Version,47,2014-03-21,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Jordin Sparks,"Chris Brown, "
3KJ93VZJvSvIdlMa4eyKdX,2018,Let It Be,0,2018-11-23,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Imaginary Future,
2JcfyEmEWwdlgLKq44ALCU,2018,Everybody Wants to Rule the World,50,2019-06-14,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Chlara,
2vwfLDovGdUv36zwtcoQD5,2018,Most Girls - Acoustic,0,2017-08-04,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Hailee Steinfeld,
3ZAbCtTT1qSmJFSilUjhpr,2018,Nervous - Acoustic,54,2017-07-14,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Gavin James,
30LDuVfrePWbedYTc1mUCn,2018,Rockabye - Acoustic Version,56,2016-12-22,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,The Mayries,
5AFMjlqAA0skXGqZHGZDxt,2018,Perfect Strangers - Acoustic,51,2016-07-15,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Jonas Blue,"JP Cooper, "
3Xzog9enTvbsc0G7G9M58D,2018,Shut Up and Dance - Live Acoustic - 2015,61,2015-09-04,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,WALK THE MOON,
7eD0gs77mhlYRiTRI7IFf6,2018,Breakeven,50,2017-03-14,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Sonya,
2xHKGx65VCsJgU83Bvh4j7,2018,Apologize,53,2018-04-27,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Bailey Jehl,
1yP8Yqwu8YS3BiBKVWCjpR,2018,Think Before I Talk - Acoustic,0,2017-10-27,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Astrid S,
2nBrIzKacrNdIxs90FlsT1,2018,Wake Me Up,58,2018-01-05,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Roses & Frey,
19f6MVdX9dLFerHynoM5im,2018,Scars To Your Beautiful,53,2017-02-07,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Thomas Daniel,
0EXwPgIgkSF6Hf28PAIIAf,2018,We Belong Together,17,2019-05-31,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Amanda Yang,
3bXhtg6H8lOMWaLZttQF6F,2018,Sunday Morning - Acoustic,61,2004,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Maroon 5,
6k3WSp6MIic0wBk9uVjIXk,2018,Let You Love Me - Acoustic,48,2018-11-09,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Rita Ora,
3rlpBpSe9ZE8KaW0X9IZ41,2018,Firework - Acoustic,47,2017-12-08,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,The Mayries,
4Q28TwldTqBGxYfyWaYPFL,2018,Pretty Girl - Acoustic Version,55,2017-07-07,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Becca Adams,
359lSGQwvAM3aZA5UNwqiQ,2018,If You Ever Wanna Be In Love - James Bay Spotify Session 2015,67,2015-08-07,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,James Bay,
7d6W6Tn71IWbxe1K5oU808,2018,Touch - Recorded at Spotify Studios NYC,49,2017-03-01,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Little Mix,
1jUyxF7NmNXGlZQDVw40O8,2018,2U - Acoustic Version,58,2017-06-23,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Clementine Duo,
1NWvbQI3bNfPxbxF9OQ1Ek,2018,Dusk Till Dawn,55,2017-10-06,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Amanda Yang,
3zYvxKKjKpF8swPtMC2EwL,2018,Burn,53,2018-01-05,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Dan Berk,
1KalIfAR9lEpLWZZFdEfW4,2018,Versace On The Floor,0,2017-01-03,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Joseph Vincent,
1gnOyb8vuF9bXz5eyjoBxh,2018,I Still Haven't Found Found What I'm Looking For,51,2019-07-05,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Raye Mills,
7Cj2tT0m2SBeIO1PsGfk8A,2018,Grenade - Acoustic,62,2011-02-08,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Bruno Mars,
0kIX9RSx5BOzJR6cf64XEj,2018,Take a Bow,51,2018-05-04,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Blended Colours,
7CzVAhQeZfTLqNnzdAiqrH,2018,Let Her Go - Acoustic,60,2012-11-05,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Passenger,
2bKS7HtZ9Cy4K7NGeRlePF,2018,Attention - Acoustic,0,2017-06-09,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Charlie Puth,
5ZMb1d14RLl5NHAgZIwVHc,2018,IDGAF - Acoustic,56,2018-05-04,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Dua Lipa,
6gnS49VEamgI5zQmjsUxs3,2018,There's Nothing Holdin' Me Back - Acoustic,0,2017-07-07,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Shawn Mendes,
1AJRWM34yxnAxhF9TEK0Zj,2018,Lot To Learn,53,2017-04-21,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Vivid Color,
071J0JgMvVzH1GhcoMxEyV,2018,Thinking Of You - Acoustic Version,19,2010-01-01,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Katy Perry,
6DDpcemaE4zYhW4QURGDPO,2018,Paris - Acoustic Version,51,2017-02-10,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Sofia Karlberg,
6gBwaCbb1lKHvlN9mVOVAg,2018,Came Here for Love - Acoustic,56,2017-07-28,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Sigala,"Ella Eyre, "
5IuV0YqQfVkzRQmvoDClV1,2018,Beautiful Girls,48,2018-04-27,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,J-Que Beenz,
78loPG2VNA0Lg0vjumMfeD,2018,Once In a While - Acoustic,56,2016-06-24,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Timeflies,
5ULRlgiSPSKTaJN1vU9yso,2018,Shape of You - Acoustic,65,2017-02-10,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Ed Sheeran,
34a6wCNRt95qBFFFgldBzy,2018,Sixteen - Acoustic,46,2019-06-14,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Ellie Goulding,
0uXrseeLQkcjiI1QAmHVPm,2018,Hurts So Good - Live From The Studio,0,2016-07-15,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Astrid S,
4iObEYRE4FLm0D90gmZFef,2018,Since U Been Gone - Acoustic Version,53,2019-08-23,37i9dQZF1DX8TvdyVZSYFY,Acoustic Throwbacks,Thomas Daniel,
5X5jeTWAS0zzm4VN3lvqGH,2018,Don't Let The Sun Go Down On Me - Live At Wembley Arena / 1991,0,1993-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,Elton John,"George Michael, "
0U9TKK9GYryei6Vn45TEdH,2018,Over My Shoulder,70,1995-03-06,37i9dQZF1DWV8xrpik0esU,Easy 90s,Mike & The Mechanics,
0S3lkTTNyCASdCARC4A5cu,2018,Search for the Hero,46,2009-03-26,37i9dQZF1DWV8xrpik0esU,Easy 90s,M People,
7p9dd71JR2ucoAuO1Sy0VZ,2018,When You're Gone,68,1998-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,Bryan Adams,"Melanie C, "
24fQpRwKFkC3Fe8QtvvrNw,2018,Back for Good - Radio Mix,0,1995,37i9dQZF1DWV8xrpik0esU,Easy 90s,Take That,
4dT3qLUU6fFUmomLzk2cUA,2018,Freedom! '90 - Remastered,50,1998-11-09,37i9dQZF1DWV8xrpik0esU,Easy 90s,George Michael,
4MIB4aXVS0M0KNVcbQlyOP,2018,Say What You Want,0,1997-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,Texas,
5HmwYfynpGAjgrj4bp9eMy,2018,Things Can Only Get Better,60,1993,37i9dQZF1DWV8xrpik0esU,Easy 90s,D:Ream,
1zdGSzFBBjrFBKftLesPeH,2018,"Love Is All Around - From ""Four Weddings and a Funeral"" Original Motion Picture Soundtrack",0,2013-11-25,37i9dQZF1DWV8xrpik0esU,Easy 90s,Wet Wet Wet,
75CgD6l7K4qMzZrn4CbZqz,2018,Stars,70,1991,37i9dQZF1DWV8xrpik0esU,Easy 90s,Simply Red,
7BZLNqU7zChzcnSo6ETJ5l,2018,Rotterdam (Or Anywhere),61,1996-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,The Beautiful South,
1exUmVPVMO5cIKSaup8qpI,2018,Fields Of Gold,0,1993-03-09,37i9dQZF1DWV8xrpik0esU,Easy 90s,Sting,
1KP6ieHBqTmEjqLy75gAEn,2018,High,0,1997-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,Lighthouse Family,
5fgkjhICZnqFctrV0AyuQD,2018,Walking in Memphis,72,1991-02-08,37i9dQZF1DWV8xrpik0esU,Easy 90s,Marc Cohn,
0md12GKBGH8ZuLG2fTfGUz,2018,Dreams,0,1993-03-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,The Cranberries,
0smsQNRjaMKjacESbRb3wZ,2018,"Show Me Heaven - From ""Days Of Thunder"" Soundtrack",0,2003-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,Maria McKee,
30qVCFYKBtAENjTIBA8FPZ,2018,The River of Dreams,62,1993-08-10,37i9dQZF1DWV8xrpik0esU,Easy 90s,Billy Joel,
4CcSw8wQAHYf4XNckayPoc,2019,Walking on Broken Glass,68,1992-04-02,37i9dQZF1DX1g0iEXLFycr,Feel Good Friday,Annie Lennox,
6mn15kWtqGdQtBYIx9L3Kc,2018,Proud,50,2000,37i9dQZF1DWV8xrpik0esU,Easy 90s,Heather Small,
7fyo8M3HAdhU1XTfLH05al,2018,Secret Garden,0,1995-02-27,37i9dQZF1DWV8xrpik0esU,Easy 90s,Bruce Springsteen,
3lghqWELEWj9yEPvme7c4W,2018,Fairground,58,1995,37i9dQZF1DWV8xrpik0esU,Easy 90s,Simply Red,
1M2nd8jNUkkwrc1dgBPTJz,2018,Angels,74,1997-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,Robbie Williams,
3cqxioW7XWzqo5j82A3ob7,2018,Something About The Way You Look Tonight,0,1997-09-22,37i9dQZF1DWV8xrpik0esU,Easy 90s,Elton John,
7ojJ4XvqBhBcteM0zjMebT,2018,(I Can't Help) Falling In Love With You,70,1993-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,UB40,
20CNpCKq1oTdvekXaboyeq,2018,Friday I'm In Love,1,1992-04-21,37i9dQZF1DWV8xrpik0esU,Easy 90s,The Cure,
6m5WoSNK4xfouVLqkfuRpH,2018,Lifted,0,1995-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,Lighthouse Family,
1PEqh7awkpuepLBSq8ZwqD,2018,I Love You Always Forever,70,1996-04-16,37i9dQZF1DWV8xrpik0esU,Easy 90s,Donna Lewis,
29YBihzQOmat0U74k4ukdx,2018,Ironic,62,2005-11-11,37i9dQZF1DWV8xrpik0esU,Easy 90s,Alanis Morissette,
4rvT5iZVOCJeXZrDvy6JFK,2018,What Can I Do,61,1998-10-17,37i9dQZF1DWV8xrpik0esU,Easy 90s,The Corrs,"Tin Tin Out, "
20abcpNIRjDmyFoAbFozil,2018,Don't Marry Her,56,1996-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,The Beautiful South,
6QYH8cjdC23Qt2HT4UtycH,2018,Nothing Compares 2 U,50,1997-11-10,37i9dQZF1DWV8xrpik0esU,Easy 90s,Sinéad O'Connor,
4lO57zZGFcj7vSY4QhfVDq,2018,She's The One,68,1998,37i9dQZF1DWV8xrpik0esU,Easy 90s,Robbie Williams,
3sw1PM6wj5aUq3kDrHJsk8,2018,Shiny Happy People,0,1991-03-12,37i9dQZF1DWV8xrpik0esU,Easy 90s,R.E.M.,
6lbme14HiDWYmGiw1I2Dv6,2018,You,64,1991,37i9dQZF1DWV8xrpik0esU,Easy 90s,Ten Sharp,
6p2XXeslyqOvCgiv2SK90E,2018,Sunshine On a Rainy Day,0,2006-08-28,37i9dQZF1DWV8xrpik0esU,Easy 90s,Zoe Mazah,
6aILdORvFPD0mO7y5q8O1t,2018,Hazard,51,1997-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,Richard Marx,
1vpFjf7k2b6TOfeuVrp4vG,2018,So Young,54,1998-10-17,37i9dQZF1DWV8xrpik0esU,Easy 90s,The Corrs,
2JClc42mPFXhe5gkTI1ONq,2018,Picture Of You,0,1998-05-25,37i9dQZF1DWV8xrpik0esU,Easy 90s,Boyzone,
5LGqFIVBf3ZUeFBpc87CFS,2018,Life,67,1998-06-29,37i9dQZF1DWV8xrpik0esU,Easy 90s,Des'ree,
1zb6cUXJ1RtnOrtn3dgo6h,2018,Song For Whoever - Single Version,55,1994-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,The Beautiful South,
3GpdNg7Krt9vjc6tgDoKe1,2018,Breakfast At Tiffany's,5,1995-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,Deep Blue Something,
3APayTEWiUl9Ssep4BOXR2,2018,Torn,68,2007-09-05,37i9dQZF1DWV8xrpik0esU,Easy 90s,Natalie Imbruglia,
4lsEHglVsLzILTDQ3CNESV,2018,All for Love,69,1996-11-12,37i9dQZF1DWV8xrpik0esU,Easy 90s,Rod Stewart,
6csX1JjmeoLhGqMBXGnZF0,2018,Runaway,63,1995-09-26,37i9dQZF1DWV8xrpik0esU,Easy 90s,The Corrs,
0yJiIt4icur8txxfLRDJZK,2018,You're Gorgeous,44,2004-07-16,37i9dQZF1DWV8xrpik0esU,Easy 90s,Babybird,
3YKptz29AsOlm7WAVnztBh,2018,Kiss from a Rose,73,1994-05-31,37i9dQZF1DWV8xrpik0esU,Easy 90s,Seal,
0XvOoNb9zZOwFIOM0mwbiq,2018,I Wanna Be the Only One (feat. Bebe Winans),60,1997-03-17,37i9dQZF1DWV8xrpik0esU,Easy 90s,Eternal,"Bebe Winans, "
5Z8kUbnUQqBUzM5FsBNOAl,2018,You Gotta Be,55,1998-06-29,37i9dQZF1DWV8xrpik0esU,Easy 90s,Des'ree,
4rV3AYCf4BBBCkIpyLPwUP,2018,Dreams,67,1993-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,Gabrielle,
1DqMnZpdOXy4mjmsXnFv2t,2018,Circle Of Life,0,2007-03-26,37i9dQZF1DWV8xrpik0esU,Easy 90s,Elton John,
3WSyYBhLZRLbQo2tJgFvSR,2018,Sleeping Satellite,62,1992-10-19,37i9dQZF1DWV8xrpik0esU,Easy 90s,Tasmin Archer,
5TAf4lnZCZTLlZHNZMLFLi,2018,I Try,73,1999-07-03,37i9dQZF1DWV8xrpik0esU,Easy 90s,Macy Gray,
6N81xlWzMaEYhjHry55OSI,2018,Beautiful Girl,52,1992,37i9dQZF1DWV8xrpik0esU,Easy 90s,INXS,
4cqHVuDLFbO1XCr4nmks4S,2018,All I Wanna Do,0,1993-08-03,37i9dQZF1DWV8xrpik0esU,Easy 90s,Sheryl Crow,
2rUFpzQlmqqqzc1xLxYw39,2018,Pray,0,1994-07-25,37i9dQZF1DWV8xrpik0esU,Easy 90s,Take That,
5AoBNJQDXXEnIJGjJjZu3y,2018,Just Another Day,66,1992-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,Jon Secada,
2fYYmPNwDaNpw1KRSxpQ5H,2018,Why,65,1992-04-02,37i9dQZF1DWV8xrpik0esU,Easy 90s,Annie Lennox,
5AyCNXtRTLztjTDQjdhYfX,2018,Black Eyed Boy - Radio Edit,0,1997-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,Texas,
2oDIQJdfIbTbPZev1OKtRT,2018,Dancing in the Moonlight,46,2010-02-05,37i9dQZF1DWV8xrpik0esU,Easy 90s,Toploader,
3PY7bg1gPZIurkWnRguKUF,2018,One,0,1991-11-18,37i9dQZF1DWV8xrpik0esU,Easy 90s,U2,
62R1MRux3R0v2cngA2xdJn,2018,Would I Lie To You?,2,2008-04-28,37i9dQZF1DWV8xrpik0esU,Easy 90s,Charles & Eddie,
6hKi7fbGQu9gqfgc6TTeX9,2018,You Do Something To Me,0,1995-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,Paul Weller,
6qB7YcFpeBEQa0D6QO482y,2018,"It Must Have Been Love - From the Film ""Pretty Woman""",65,1995-10-23,37i9dQZF1DWV8xrpik0esU,Easy 90s,Roxette,
7pUARNBq1Puwna5LrAhosi,2018,How Deep Is Your Love,0,1996-03-25,37i9dQZF1DWV8xrpik0esU,Easy 90s,Take That,
3dNv3OuX6ol9si6PZ9KSAh,2018,Mama,57,1996-01-01,37i9dQZF1DWV8xrpik0esU,Easy 90s,Spice Girls,
5jLqVCGlKNYrLqCA1Qy4FV,2018,Babylon,67,1998-11-02,37i9dQZF1DWV8xrpik0esU,Easy 90s,David Gray,
7FrMtidZwT7Q8vKNgR96Q6,2018,Kiss Me,0,2016-03-25,37i9dQZF1DWV8xrpik0esU,Easy 90s,Sixpence None The Richer,
3yzC7gEJhPhc5roxBPQuIT,2018,Real Real Gone,0,2015-08-28,37i9dQZF1DWV8xrpik0esU,Easy 90s,Van Morrison,
5x0rQU3Bd0ZlH2OiIvZQFz,2018,No Matter What,0,1998-05-25,37i9dQZF1DWV8xrpik0esU,Easy 90s,Boyzone,
5OWngYysEOZ5V2j0bsSpps,2018,Independent Love Song,47,1995-02-27,37i9dQZF1DWV8xrpik0esU,Easy 90s,Scarlet,
2NwXOuYLEbyhlQzDtoANul,2018,Sitting Down Here,60,1999-05-31,37i9dQZF1DWV8xrpik0esU,Easy 90s,Lene Marlin,
